potencia_x,potencia_y,potencia_z,potencia_total_xyz
3.49262842431038e-06,4.1653723492221e-06,9.23294248357194e-06,1.68909432571044e-05
3.50267817710875e-06,4.27604516776053e-06,8.1597607287568e-06,1.59384840736261e-05
3.38412806186969e-06,3.83666033259091e-06,8.39931630803445e-06,1.5620104702495e-05
3.58986021504398e-06,3.92455966731446e-06,8.63058083899758e-06,1.6145000721356e-05
3.36676846832441e-06,4.08909524229107e-06,8.72523981094914e-06,1.61811035215646e-05
3.53240190073326e-06,4.04014825866343e-06,8.19172747024304e-06,1.57642776296397e-05
3.47735897764925e-06,4.21003900207571e-06,9.1025317962654e-06,1.67899297759904e-05
3.23208597199639e-06,4.37146735131238e-06,8.47280773197648e-06,1.60763610552852e-05
3.23239685793677e-06,4.19853111558338e-06,8.30664370709163e-06,1.57375716806118e-05
3.67463891011965e-06,4.76419680772168e-06,8.8685101437027e-06,1.7307345861544e-05
3.9346181989904e-06,4.79031997540005e-06,1.00688168895318e-05,1.87937550639223e-05
3.7283199912423e-06,5.68648287606028e-06,9.6071292351984e-06,1.9021932102501e-05
3.69934083584576e-06,5.06857869898883e-06,9.24377914359721e-06,1.80116986784318e-05
8.07207046505785e-06,5.66585194200469e-06,9.97467385914733e-06,2.37125962662099e-05
7.77289754531694e-06,7.96553535445606e-06,1.07447967893856e-05,2.64832296891586e-05
3.43916153268581e-06,3.74193946929287e-06,8.17973613595777e-06,1.53608371379365e-05
3.64402150817909e-06,4.73438090791397e-06,8.41280132774734e-06,1.67912037438404e-05
3.66333635819882e-06,4.76279879744597e-06,8.99439810336047e-06,1.74205332590053e-05
3.66324041526107e-06,4.60606804066979e-06,8.92053863840071e-06,1.71898470943316e-05
5.75564639263295e-06,4.7171693955744e-06,1.0208282500354e-05,2.06810982885614e-05
4.01116993954147e-06,3.23775648235709e-06,7.87466082387566e-06,1.51235872457742e-05
5.01492955811661e-06,4.3672810663724e-06,9.28940001044313e-06,1.86716106349321e-05
7.80139918131694e-06,5.09936659778901e-06,9.75151947594934e-06,2.26522852550553e-05
7.29085217616372e-06,4.98403450104686e-06,1.02530462471235e-05,2.25279329243341e-05
5.91648586764016e-05,4.50963844707553e-05,7.10601002146087e-05,0.000175321343361766
7.13021854932291e-06,4.60755387887125e-06,1.06336262860582e-05,2.23713987142523e-05
4.67666010096378e-06,3.47513764750724e-06,8.73403683617498e-06,1.6885834584646e-05
3.46832918379353e-06,3.16921398039398e-06,9.03370133415307e-06,1.56712444983406e-05
4.14157348290654e-06,3.43651251525747e-06,8.94532586328999e-06,1.6523411861454e-05
4.29675507903755e-06,3.48854023762554e-06,8.73076710910299e-06,1.65160624257661e-05
